統計年月,區域別,村里,出生數,出生數-男,出生數-女,死亡數,死亡數-男,死亡數-女,結婚對數,離婚對數,
10305,臺南市官田區,官田里,1,0,1,3,3,0,0,0,
10305,臺南市官田區,拔林里,0,0,0,2,2,0,0,0,
10305,臺南市官田區,東庄里,0,0,0,0,0,0,0,0,
10305,臺南市官田區,渡頭里,0,0,0,4,2,2,0,1,
10305,臺南市官田區,湖山里,0,0,0,3,2,1,0,0,
10305,臺南市官田區,社子里,0,0,0,1,1,0,1,1,
10305,臺南市官田區,西庄里,0,0,0,0,0,0,0,0,
10305,臺南市官田區,隆本里,1,0,1,4,4,0,1,0,
10305,臺南市官田區,隆田里,1,0,1,3,2,1,2,1,
10305,臺南市大內區,二溪里,0,0,0,1,1,0,0,0,
10305,臺南市大內區,內江里,1,1,0,1,0,1,1,0,
10305,臺南市大內區,內郭里,0,0,0,0,0,0,0,0,
10305,臺南市大內區,大內里,0,0,0,1,0,1,2,0,
10305,臺南市大內區,曲溪里,0,0,0,1,1,0,1,1,
10305,臺南市大內區,環湖里,1,1,0,5,3,2,0,0,
10305,臺南市大內區,石城里,1,1,0,2,1,1,0,0,
10305,臺南市大內區,石林里,0,0,0,1,1,0,0,0,
10305,臺南市大內區,石湖里,2,2,0,1,0,1,0,0,
10305,臺南市大內區,頭社里,0,0,0,0,0,0,0,0,
10305,臺南市佳里區,三協里,1,1,0,0,0,0,0,0,
10305,臺南市佳里區,佳化里,1,1,0,2,1,1,0,0,
10305,臺南市佳里區,六安里,2,1,1,2,2,0,3,0,
10305,臺南市佳里區,嘉福里,0,0,0,1,1,0,3,0,
10305,臺南市佳里區,子龍里,1,0,1,2,1,1,0,0,
10305,臺南市佳里區,安西里,10,5,5,4,1,3,10,0,
10305,臺南市佳里區,建南里,5,2,3,2,2,0,6,0,
10305,臺南市佳里區,忠仁里,3,1,2,4,1,3,2,0,
10305,臺南市佳里區,東寧里,2,2,0,1,1,0,1,1,
10305,臺南市佳里區,民安里,1,1,0,1,1,0,3,1,
10305,臺南市佳里區,海澄里,1,1,0,0,0,0,0,1,
10305,臺南市佳里區,溪州里,0,0,0,0,0,0,0,0,
10305,臺南市佳里區,漳洲里,0,0,0,0,0,0,2,0,
10305,臺南市佳里區,營頂里,0,0,0,0,0,0,1,0,
10305,臺南市佳里區,禮化里,0,0,0,1,0,1,0,0,
10305,臺南市佳里區,興化里,0,0,0,1,0,1,0,1,
10305,臺南市佳里區,蚶寮里,0,0,0,0,0,0,0,0,
10305,臺南市佳里區,通興里,0,0,0,1,1,0,0,0,
10305,臺南市佳里區,鎮山里,3,2,1,4,3,1,5,0,
10305,臺南市佳里區,頂廍里,1,0,1,1,1,0,2,0,
10305,臺南市佳里區,龍安里,2,2,0,0,0,0,0,0,
10305,臺南市學甲區,三慶里,2,0,2,2,1,1,1,2,
10305,臺南市學甲區,中洲里,1,0,1,2,2,0,0,0,
10305,臺南市學甲區,仁得里,2,2,0,1,1,0,3,0,
10305,臺南市學甲區,光華里,0,0,0,1,1,0,0,0,
10305,臺南市學甲區,大灣里,0,0,0,2,1,1,0,0,
10305,臺南市學甲區,宅港里,0,0,0,1,1,0,1,0,
10305,臺南市學甲區,平和里,0,0,0,1,0,1,0,0,
10305,臺南市學甲區,慈福里,0,0,0,1,0,1,0,1,
10305,臺南市學甲區,新榮里,2,1,1,0,0,0,3,0,
10305,臺南市學甲區,新達里,1,0,1,5,4,1,1,0,
10305,臺南市學甲區,明宜里,1,0,1,3,1,2,2,0,
10305,臺南市學甲區,秀昌里,1,1,0,4,4,0,1,0,
10305,臺南市學甲區,豐和里,1,0,1,1,1,0,0,0,
10305,臺南市西港區,劉厝里,2,1,1,3,3,0,1,0,
10305,臺南市西港區,南海里,0,0,0,0,0,0,3,0,
10305,臺南市西港區,後營里,0,0,0,0,0,0,1,0,
10305,臺南市西港區,慶安里,2,1,1,4,2,2,6,1,
10305,臺南市西港區,新復里,0,0,0,1,1,0,0,0,
10305,臺南市西港區,永樂里,0,0,0,1,0,1,1,0,
10305,臺南市西港區,港東里,0,0,0,1,1,0,2,0,
10305,臺南市西港區,營西里,1,0,1,1,0,1,1,0,
10305,臺南市西港區,竹林里,1,0,1,2,1,1,2,0,
10305,臺南市西港區,西港里,4,4,0,3,1,2,1,1,
10305,臺南市西港區,金砂里,0,0,0,0,0,0,1,0,
10305,臺南市西港區,檨林里,0,0,0,1,1,0,0,0,
10305,臺南市七股區,七股里,0,0,0,3,2,1,0,0,
10305,臺南市七股區,三股里,0,0,0,1,1,0,0,0,
10305,臺南市七股區,中寮里,0,0,0,0,0,0,1,0,
10305,臺南市七股區,十份里,1,1,0,0,0,0,1,0,
10305,臺南市七股區,城內里,0,0,0,0,0,0,1,0,
10305,臺南市七股區,塩埕里,0,0,0,0,0,0,0,0,
10305,臺南市七股區,大埕里,2,1,1,4,2,2,2,1,
10305,臺南市七股區,大寮里,1,1,0,0,0,0,1,0,
10305,臺南市七股區,大潭里,0,0,0,0,0,0,0,0,
10305,臺南市七股區,後港里,1,1,0,2,1,1,1,0,
10305,臺南市七股區,槺榔里,1,1,0,1,0,1,0,0,
10305,臺南市七股區,樹林里,0,0,0,2,0,2,3,0,
10305,臺南市七股區,永吉里,0,0,0,2,2,0,2,0,
10305,臺南市七股區,溪南里,1,1,0,1,1,0,0,0,
10305,臺南市七股區,玉成里,1,0,1,0,0,0,0,0,
10305,臺南市七股區,看坪里,0,0,0,0,0,0,0,0,
10305,臺南市七股區,竹橋里,0,0,0,2,2,0,0,0,
10305,臺南市七股區,竹港里,0,0,0,2,2,0,2,0,
10305,臺南市七股區,篤加里,0,0,0,0,0,0,0,0,
10305,臺南市七股區,義合里,1,0,1,3,3,0,0,1,
10305,臺南市七股區,西寮里,0,0,0,0,0,0,0,0,
10305,臺南市七股區,頂山里,0,0,0,0,0,0,0,0,
10305,臺南市七股區,龍山里,0,0,0,3,1,2,1,0,
10305,臺南市將軍區,三吉里,0,0,0,0,0,0,1,0,
10305,臺南市將軍區,仁和里,0,0,0,1,0,1,1,0,
10305,臺南市將軍區,保源里,0,0,0,2,1,1,0,0,
10305,臺南市將軍區,北埔里,0,0,0,3,2,1,1,0,
10305,臺南市將軍區,嘉昌里,1,0,1,1,1,0,0,0,
10305,臺南市將軍區,將富里,0,0,0,0,0,0,0,0,
10305,臺南市將軍區,將貴里,0,0,0,1,0,1,0,0,
10305,臺南市將軍區,平沙里,1,1,0,3,2,1,0,0,
10305,臺南市將軍區,廣山里,1,1,0,0,0,0,0,0,
10305,臺南市將軍區,忠興里,1,0,1,2,2,0,2,0,
10305,臺南市將軍區,玉山里,0,0,0,1,0,1,1,0,
10305,臺南市將軍區,苓和里,0,0,0,1,1,0,0,0,
10305,臺南市將軍區,西和里,1,1,0,1,1,0,0,0,
10305,臺南市將軍區,西華里,1,0,1,2,2,0,1,0,
10305,臺南市將軍區,長榮里,0,0,0,1,1,0,1,1,
10305,臺南市將軍區,長沙里,3,0,3,1,0,1,0,0,
10305,臺南市將軍區,鯤溟里,0,0,0,1,0,1,2,0,
10305,臺南市將軍區,鯤鯓里,1,1,0,2,2,0,2,0,
10305,臺南市北門區,三光里,1,1,0,2,2,0,0,1,
10305,臺南市北門區,中樞里,1,1,0,0,0,0,0,0,
10305,臺南市北門區,仁里里,0,0,0,0,0,0,0,0,
10305,臺南市北門區,保吉里,1,1,0,1,0,1,3,0,
10305,臺南市北門區,北門里,1,1,0,1,0,1,0,0,
10305,臺南市北門區,慈安里,0,0,0,1,1,0,1,0,
10305,臺南市北門區,東壁里,0,0,0,0,0,0,2,0,
10305,臺南市北門區,永華里,0,0,0,0,0,0,0,0,
10305,臺南市北門區,永隆里,0,0,0,0,0,0,0,0,
10305,臺南市北門區,玉港里,0,0,0,1,1,0,0,0,
10305,臺南市北門區,錦湖里,1,1,0,1,0,1,1,0,
10305,臺南市北門區,雙春里,0,0,0,1,0,1,0,0,
10305,臺南市北門區,鯤江里,0,0,0,0,0,0,0,0,
10305,臺南市新化區,中央里,0,0,0,0,0,0,0,0,
10305,臺南市新化區,全興里,1,1,0,2,1,1,2,1,
10305,臺南市新化區,北勢里,0,0,0,1,0,1,3,0,
10305,臺南市新化區,協興里,0,0,0,3,2,1,5,2,
10305,臺南市新化區,唪口里,2,1,1,0,0,0,3,1,
10305,臺南市新化區,大坑里,0,0,0,1,0,1,1,0,
10305,臺南市新化區,太平里,3,2,1,1,1,0,2,0,
10305,臺南市新化區,山脚里,1,0,1,0,0,0,2,0,
10305,臺南市新化區,崙頂里,3,1,2,4,1,3,1,0,
10305,臺南市新化區,東榮里,2,0,2,3,3,0,1,2,
10305,臺南市新化區,武安里,0,0,0,1,0,1,1,0,
10305,臺南市新化區,清水里,0,0,0,2,0,2,0,0,
10305,臺南市新化區,知義里,2,1,1,1,0,1,4,2,
10305,臺南市新化區,礁坑里,0,0,0,0,0,0,0,1,
10305,臺南市新化區,竹林里,0,0,0,1,1,0,0,0,
10305,臺南市新化區,羊林里,1,0,1,0,0,0,0,0,
10305,臺南市新化區,觀音里,0,0,0,0,0,0,0,0,
10305,臺南市新化區,護國里,1,1,0,1,1,0,1,0,
10305,臺南市新化區,豐榮里,3,0,3,2,2,0,6,1,
10305,臺南市新化區,𦰡拔里,0,0,0,2,0,2,2,1,
10305,臺南市善化區,什乃里,0,0,0,0,0,0,1,0,
10305,臺南市善化區,光文里,1,0,1,3,0,3,10,1,
10305,臺南市善化區,六分里,2,2,0,2,2,0,0,0,
10305,臺南市善化區,六德里,3,3,0,1,0,1,2,0,
10305,臺南市善化區,北關里,0,0,0,0,0,0,0,0,
10305,臺南市善化區,南關里,1,1,0,0,0,0,2,0,
10305,臺南市善化區,嘉北里,1,1,0,1,1,0,1,0,
10305,臺南市善化區,嘉南里,0,0,0,0,0,0,2,0,
10305,臺南市善化區,坐駕里,1,0,1,1,1,0,3,0,
10305,臺南市善化區,小新里,11,6,5,3,1,2,8,1,
10305,臺南市善化區,文昌里,1,0,1,1,1,0,4,1,
10305,臺南市善化區,文正里,1,0,1,1,1,0,1,1,
10305,臺南市善化區,東昌里,1,0,1,0,0,0,1,0,
10305,臺南市善化區,東關里,0,0,0,0,0,0,0,0,
10305,臺南市善化區,東隆里,0,0,0,1,1,0,1,0,
10305,臺南市善化區,溪美里,1,1,0,2,1,1,1,0,
10305,臺南市善化區,牛庄里,2,1,1,3,2,1,2,0,
10305,臺南市善化區,田寮里,2,0,2,0,0,0,1,0,
10305,臺南市善化區,胡厝里,0,0,0,2,1,1,0,0,
10305,臺南市善化區,胡家里,0,0,0,2,2,0,0,0,
10305,臺南市善化區,西關里,0,0,0,1,0,1,0,0,
10305,臺南市新市區,三舍里,1,1,0,1,1,0,0,1,
10305,臺南市新市區,大洲里,1,1,0,0,0,0,1,0,
10305,臺南市新市區,大營里,3,1,2,2,2,0,3,2,
10305,臺南市新市區,大社里,1,1,0,4,3,1,2,1,
10305,臺南市新市區,新和里,5,3,2,4,1,3,5,2,
10305,臺南市新市區,新市里,4,3,1,1,0,1,4,1,
10305,臺南市新市區,永就里,2,1,1,2,2,0,4,0,
10305,臺南市新市區,港墘里,3,1,2,3,1,2,4,0,
10305,臺南市新市區,潭頂里,3,1,2,0,0,0,0,1,
10305,臺南市新市區,社內里,1,1,0,1,1,0,2,1,
10305,臺南市新市區,豐華里,0,0,0,1,1,0,0,0,
10305,臺南市安定區,中榮里,2,2,0,0,0,0,2,0,
10305,臺南市安定區,中沙里,1,0,1,0,0,0,0,0,
10305,臺南市安定區,保西里,0,0,0,2,2,0,0,0,
10305,臺南市安定區,六嘉里,1,0,1,0,0,0,1,1,
10305,臺南市安定區,南安里,0,0,0,0,0,0,0,0,
10305,臺南市安定區,大同里,0,0,0,2,1,1,1,0,
10305,臺南市安定區,安加里,2,1,1,0,0,0,0,0,
10305,臺南市安定區,安定里,1,1,0,2,1,1,0,0,
10305,臺南市安定區,新吉里,5,1,4,1,1,0,0,0,
10305,臺南市安定區,海寮里,0,0,0,3,2,1,0,0,
10305,臺南市安定區,港南里,2,1,1,2,1,1,2,0,
10305,臺南市安定區,港口里,4,1,3,4,3,1,4,0,
10305,臺南市安定區,港尾里,2,1,1,1,0,1,2,0,
10305,臺南市安定區,管寮里,0,0,0,0,0,0,2,0,
10305,臺南市安定區,蘇厝里,1,1,0,5,3,2,3,1,
10305,臺南市安定區,蘇林里,1,1,0,1,0,1,0,0,
10305,臺南市山上區,南洲里,3,3,0,1,1,0,5,0,
10305,臺南市山上區,山上里,0,0,0,3,1,2,0,0,
10305,臺南市山上區,平陽里,0,0,0,1,0,1,0,0,
10305,臺南市山上區,新莊里,0,0,0,0,0,0,1,0,
10305,臺南市山上區,明和里,1,1,0,4,2,2,1,0,
10305,臺南市山上區,玉峯里,0,0,0,0,0,0,0,0,
10305,臺南市山上區,豐德里,0,0,0,0,0,0,0,0,
10305,臺南市玉井區,三和里,0,0,0,1,0,1,0,0,
10305,臺南市玉井區,三埔里,0,0,0,0,0,0,0,2,
10305,臺南市玉井區,中正里,0,0,0,3,0,3,0,0,
10305,臺南市玉井區,層林里,0,0,0,2,0,2,0,0,
10305,臺南市玉井區,望明里,1,0,1,3,2,1,3,0,
10305,臺南市玉井區,沙田里,0,0,0,0,0,0,0,0,
10305,臺南市玉井區,玉井里,1,1,0,1,0,1,0,0,
10305,臺南市玉井區,玉田里,4,2,2,2,0,2,2,2,
10305,臺南市玉井區,竹圍里,1,1,0,1,1,0,0,0,
10305,臺南市玉井區,豐里里,1,0,1,3,2,1,0,1,
10305,臺南市楠西區,密枝里,0,0,0,1,0,1,0,0,
10305,臺南市楠西區,東勢里,0,0,0,5,2,3,1,0,
10305,臺南市楠西區,楠西里,2,0,2,2,2,0,2,2,
10305,臺南市楠西區,灣丘里,1,0,1,0,0,0,1,0,
10305,臺南市楠西區,照興里,0,0,0,2,0,2,0,0,
10305,臺南市楠西區,鹿田里,0,0,0,5,2,3,0,0,
10305,臺南市楠西區,龜丹里,1,1,0,0,0,0,0,0,
10305,臺南市南化區,中坑里,0,0,0,2,1,1,0,0,
10305,臺南市南化區,北寮里,1,0,1,2,1,1,0,1,
10305,臺南市南化區,北平里,0,0,0,1,1,0,1,0,
10305,臺南市南化區,南化里,0,0,0,2,1,1,2,0,
10305,臺南市南化區,小崙里,1,0,1,1,1,0,0,0,
10305,臺南市南化區,東和里,0,0,0,1,1,0,1,1,
10305,臺南市南化區,玉山里,0,0,0,1,1,0,0,0,
10305,臺南市南化區,西埔里,0,0,0,2,1,1,0,0,
10305,臺南市南化區,關山里,3,1,2,1,1,0,0,0,
10305,臺南市左鎮區,中正里,0,0,0,0,0,0,0,0,
10305,臺南市左鎮區,二寮里,1,0,1,0,0,0,0,0,
10305,臺南市左鎮區,光和里,0,0,0,0,0,0,0,0,
10305,臺南市左鎮區,內庄里,0,0,0,0,0,0,1,0,
10305,臺南市左鎮區,岡林里,0,0,0,2,2,0,0,1,
10305,臺南市左鎮區,左鎮里,0,0,0,2,0,2,0,0,
10305,臺南市左鎮區,榮和里,0,0,0,1,0,1,0,0,
10305,臺南市左鎮區,澄山里,0,0,0,1,1,0,0,0,
10305,臺南市左鎮區,睦光里,0,0,0,0,0,0,0,0,
10305,臺南市左鎮區,草山里,0,0,0,0,0,0,1,0,
10305,臺南市仁德區,一甲里,3,1,2,1,0,1,4,1,
10305,臺南市仁德區,三甲里,0,0,0,0,0,0,1,0,
10305,臺南市仁德區,上崙里,6,3,3,4,1,3,5,1,
10305,臺南市仁德區,中洲里,0,0,0,2,1,1,0,0,
10305,臺南市仁德區,中生里,1,1,0,3,2,1,1,2,
10305,臺南市仁德區,二行里,1,1,0,2,1,1,0,0,
10305,臺南市仁德區,仁和里,0,0,0,1,0,1,2,0,
10305,臺南市仁德區,仁德里,8,5,3,2,1,1,10,0,
10305,臺南市仁德區,仁愛里,2,0,2,2,2,0,0,1,
10305,臺南市仁德區,仁義里,11,8,3,3,1,2,9,3,
10305,臺南市仁德區,保安里,3,2,1,2,1,1,4,0,
10305,臺南市仁德區,土庫里,0,0,0,2,2,0,1,1,
10305,臺南市仁德區,大甲里,1,1,0,3,0,3,1,0,
10305,臺南市仁德區,太子里,6,1,5,2,2,0,4,1,
10305,臺南市仁德區,後壁里,8,6,2,9,5,4,5,4,
10305,臺南市仁德區,成功里,4,2,2,3,2,1,2,1,
10305,臺南市仁德區,新田里,1,0,1,1,1,0,4,1,
10305,臺南市仁德區,田厝里,0,0,0,0,0,0,2,2,
10305,臺南市歸仁區,七甲里,6,5,1,3,0,3,7,1,
10305,臺南市歸仁區,八甲里,2,1,1,3,1,2,5,0,
10305,臺南市歸仁區,六甲里,3,0,3,3,3,0,4,1,
10305,臺南市歸仁區,南保里,7,6,1,6,3,3,9,2,
10305,臺南市歸仁區,南興里,3,2,1,1,0,1,3,0,
10305,臺南市歸仁區,大廟里,0,0,0,2,1,1,3,1,
10305,臺南市歸仁區,大潭里,0,0,0,1,1,0,1,0,
10305,臺南市歸仁區,媽廟里,4,3,1,2,1,1,1,1,
10305,臺南市歸仁區,崙頂里,2,1,1,5,2,3,2,0,
10305,臺南市歸仁區,後市里,3,2,1,2,1,1,3,0,
10305,臺南市歸仁區,文化里,3,1,2,1,1,0,3,0,
10305,臺南市歸仁區,新厝里,1,0,1,0,0,0,1,0,
10305,臺南市歸仁區,武東里,4,4,0,4,3,1,3,1,
10305,臺南市歸仁區,歸仁里,4,2,2,0,0,0,1,0,
10305,臺南市歸仁區,歸南里,2,1,1,0,0,0,3,0,
10305,臺南市歸仁區,沙崙里,1,1,0,1,1,0,1,1,
10305,臺南市歸仁區,看東里,0,0,0,0,0,0,0,0,
10305,臺南市歸仁區,看西里,3,0,3,1,0,1,1,3,
10305,臺南市歸仁區,西埔里,2,1,1,1,1,0,0,0,
10305,臺南市歸仁區,許厝里,2,2,0,0,0,0,1,3,
10305,臺南市歸仁區,辜厝里,3,2,1,3,0,3,1,0,
10305,臺南市關廟區,下湖里,0,0,0,0,0,0,0,1,
10305,臺南市關廟區,五甲里,1,1,0,2,1,1,3,1,
10305,臺南市關廟區,北勢里,0,0,0,4,2,2,2,1,
10305,臺南市關廟區,北花里,0,0,0,1,0,1,1,0,
10305,臺南市關廟區,南花里,1,0,1,0,0,0,2,0,
10305,臺南市關廟區,埤頭里,0,0,0,2,1,1,1,1,
10305,臺南市關廟區,山西里,0,0,0,1,1,0,2,0,
10305,臺南市關廟區,布袋里,0,0,0,3,1,2,2,0,
10305,臺南市關廟區,新光里,2,2,0,2,0,2,2,0,
10305,臺南市關廟區,新埔里,2,2,0,0,0,0,0,0,
10305,臺南市關廟區,東勢里,4,4,0,4,2,2,2,3,
10305,臺南市關廟區,松腳里,2,1,1,3,2,1,0,1,
10305,臺南市關廟區,深坑里,1,1,0,5,4,1,0,0,
10305,臺南市關廟區,田中里,1,1,0,3,2,1,1,0,
10305,臺南市關廟區,關廟里,0,0,0,1,0,1,2,0,
10305,臺南市關廟區,香洋里,1,0,1,5,2,3,1,0,
10305,臺南市關廟區,龜洞里,0,0,0,0,0,0,0,0,
10305,臺南市龍崎區,中坑里,0,0,0,0,0,0,0,0,
10305,臺南市龍崎區,土崎里,0,0,0,1,0,1,0,0,
10305,臺南市龍崎區,大坪里,0,0,0,1,1,0,0,0,
10305,臺南市龍崎區,崎頂里,0,0,0,1,1,0,2,0,
10305,臺南市龍崎區,楠坑里,0,0,0,0,0,0,0,0,
10305,臺南市龍崎區,牛埔里,0,0,0,1,0,1,1,0,
10305,臺南市龍崎區,石𥕢里,0,0,0,1,1,0,1,0,
10305,臺南市龍崎區,龍船里,0,0,0,0,0,0,0,0,
10305,臺南市永康區,三合里,2,1,1,2,2,0,3,1,
10305,臺南市永康區,三民里,0,0,0,0,0,0,1,0,
10305,臺南市永康區,中興里,1,0,1,2,1,1,3,0,
10305,臺南市永康區,中華里,2,2,0,0,0,0,3,1,
10305,臺南市永康區,二王里,8,6,2,5,2,3,10,0,
10305,臺南市永康區,五王里,4,1,3,2,1,1,5,1,
10305,臺南市永康區,光復里,0,0,0,0,0,0,0,0,
10305,臺南市永康區,六合里,5,2,3,1,0,1,3,2,
10305,臺南市永康區,勝利里,6,4,2,6,5,1,4,2,
10305,臺南市永康區,北灣里,12,5,7,6,5,1,6,2,
10305,臺南市永康區,南灣里,0,0,0,3,1,2,7,0,
10305,臺南市永康區,埔園里,13,3,10,1,1,0,8,3,
10305,臺南市永康區,塩洲里,3,1,2,2,1,1,8,1,
10305,臺南市永康區,塩行里,7,3,4,2,2,0,12,1,
10305,臺南市永康區,大橋里,2,1,1,2,1,1,6,0,
10305,臺南市永康區,大灣里,1,1,0,5,3,2,4,0,
10305,臺南市永康區,安康里,3,2,1,3,3,0,7,5,
10305,臺南市永康區,尚頂里,1,1,0,1,1,0,4,0,
10305,臺南市永康區,崑山里,7,1,6,4,3,1,5,1,
10305,臺南市永康區,建國里,3,2,1,2,1,1,1,0,
10305,臺南市永康區,復國里,11,6,5,4,2,2,8,0,
10305,臺南市永康區,復興里,1,1,0,3,3,0,3,0,
10305,臺南市永康區,復華里,10,4,6,5,1,4,10,1,
10305,臺南市永康區,成功里,0,0,0,4,2,2,3,1,
10305,臺南市永康區,新樹里,3,1,2,2,1,1,1,0,
10305,臺南市永康區,東橋里,9,4,5,3,3,0,1,1,
10305,臺南市永康區,東灣里,5,4,1,2,0,2,5,1,
10305,臺南市永康區,正強里,10,5,5,3,2,1,6,0,
10305,臺南市永康區,永康里,11,6,5,6,4,2,7,2,
10305,臺南市永康區,烏竹里,2,1,1,1,1,0,1,1,
10305,臺南市永康區,王行里,2,0,2,1,0,1,1,2,
10305,臺南市永康區,甲頂里,2,1,1,3,3,0,2,0,
10305,臺南市永康區,神洲里,0,0,0,2,1,1,0,1,
10305,臺南市永康區,網寮里,6,2,4,3,2,1,7,3,
10305,臺南市永康區,蔦松里,0,0,0,0,0,0,3,0,
10305,臺南市永康區,西勢里,6,1,5,3,2,1,11,4,
10305,臺南市永康區,西橋里,4,2,2,1,1,0,1,1,
10305,臺南市永康區,西灣里,2,1,1,1,1,0,10,1,
10305,臺南市永康區,龍潭里,9,4,5,4,1,3,6,2,
10305,臺南市東 區,中西里,3,2,1,6,6,0,2,1,
10305,臺南市東 區,仁和里,1,0,1,5,5,0,5,4,
10305,臺南市東 區,南聖里,7,3,4,1,1,0,7,0,
10305,臺南市東 區,和平里,4,0,4,2,1,1,4,1,
10305,臺南市東 區,圍下里,1,1,0,1,0,1,3,1,
10305,臺南市東 區,大同里,0,0,0,3,2,1,2,1,
10305,臺南市東 區,大學里,1,1,0,1,0,1,1,1,
10305,臺南市東 區,大德里,0,0,0,2,1,1,2,0,
10305,臺南市東 區,大智里,2,0,2,2,2,0,5,2,
10305,臺南市東 區,大福里,3,1,2,2,1,1,1,1,
10305,臺南市東 區,富強里,4,2,2,1,0,1,1,1,
10305,臺南市東 區,富裕里,0,0,0,0,0,0,3,1,
10305,臺南市東 區,小東里,5,5,0,2,2,0,3,0,
10305,臺南市東 區,崇信里,3,2,1,3,3,0,2,0,
10305,臺南市東 區,崇善里,4,0,4,1,0,1,7,1,
10305,臺南市東 區,崇學里,2,2,0,1,1,0,2,1,
10305,臺南市東 區,崇德里,6,3,3,3,1,2,4,1,
10305,臺南市東 區,崇成里,0,0,0,0,0,0,3,1,
10305,臺南市東 區,崇文里,9,7,2,5,3,2,2,2,
10305,臺南市東 區,崇明里,3,2,1,2,1,1,4,2,
10305,臺南市東 區,崇誨里,1,0,1,4,1,3,1,1,
10305,臺南市東 區,後甲里,3,2,1,3,2,1,3,0,
10305,臺南市東 區,復興里,1,0,1,2,2,0,2,0,
10305,臺南市東 區,德光里,3,0,3,1,0,1,4,1,
10305,臺南市東 區,德高里,2,1,1,2,2,0,4,2,
10305,臺南市東 區,忠孝里,2,1,1,8,6,2,2,3,
10305,臺南市東 區,成大里,0,0,0,3,0,3,0,0,
10305,臺南市東 區,文聖里,5,2,3,1,1,0,5,0,
10305,臺南市東 區,新東里,3,0,3,3,2,1,2,1,
10305,臺南市東 區,東光里,3,3,0,1,1,0,4,1,
10305,臺南市東 區,東安里,1,1,0,3,2,1,2,0,
10305,臺南市東 區,東明里,2,1,1,2,1,1,2,0,
10305,臺南市東 區,東智里,1,1,0,0,0,0,1,0,
10305,臺南市東 區,東聖里,0,0,0,0,0,0,3,0,
10305,臺南市東 區,東門里,0,0,0,3,1,2,0,0,
10305,臺南市東 區,泉南里,4,2,2,5,2,3,9,1,
10305,臺南市東 區,自強里,3,1,2,5,3,2,3,1,
10305,臺南市東 區,莊敬里,3,1,2,1,1,0,3,0,
10305,臺南市東 區,虎尾里,0,0,0,2,2,0,4,3,
10305,臺南市東 區,衛國里,3,0,3,2,1,1,2,0,
10305,臺南市東 區,裕聖里,8,4,4,1,1,0,1,0,
10305,臺南市東 區,裕農里,1,0,1,2,0,2,2,1,
10305,臺南市東 區,路東里,0,0,0,4,1,3,2,0,
10305,臺南市東 區,關聖里,1,1,0,2,1,1,1,0,
10305,臺南市東 區,龍山里,4,4,0,1,1,0,5,1,
10305,臺南市南 區,佛壇里,1,0,1,1,1,0,0,0,
10305,臺南市南 區,光明里,1,0,1,0,0,0,3,2,
10305,臺南市南 區,再興里,1,0,1,1,1,0,3,0,
10305,臺南市南 區,南華里,0,0,0,1,0,1,4,1,
10305,臺南市南 區,南都里,0,0,0,6,4,2,2,2,
10305,臺南市南 區,同安里,3,1,2,3,1,2,3,0,
10305,臺南市南 區,喜北里,0,0,0,1,0,1,1,0,
10305,臺南市南 區,喜南里,0,0,0,2,2,0,2,0,
10305,臺南市南 區,喜東里,1,1,0,0,0,0,1,0,
10305,臺南市南 區,國宅里,3,1,2,3,0,3,4,0,
10305,臺南市南 區,大忠里,1,1,0,0,0,0,1,2,
10305,臺南市南 區,大恩里,5,2,3,2,2,0,4,0,
10305,臺南市南 區,大成里,0,0,0,1,1,0,0,0,
10305,臺南市南 區,大林里,1,0,1,1,0,1,1,0,
10305,臺南市南 區,府南里,2,2,0,4,3,1,3,0,
10305,臺南市南 區,廣州里,1,1,0,3,0,3,2,0,
10305,臺南市南 區,建南里,1,0,1,3,2,1,4,1,
10305,臺南市南 區,彰南里,2,1,1,1,1,0,3,1,
10305,臺南市南 區,文南里,2,1,1,2,0,2,6,1,
10305,臺南市南 區,文華里,3,2,1,3,2,1,2,0,
10305,臺南市南 區,新昌里,1,1,0,0,0,0,1,0,
10305,臺南市南 區,新生里,1,1,0,1,0,1,3,1,
10305,臺南市南 區,新興里,1,1,0,0,0,0,5,0,
10305,臺南市南 區,日新里,0,0,0,1,1,0,3,0,
10305,臺南市南 區,明亮里,3,1,2,0,0,0,2,0,
10305,臺南市南 區,明德里,0,0,0,3,1,2,0,0,
10305,臺南市南 區,明興里,1,0,1,5,3,2,6,1,
10305,臺南市南 區,松安里,0,0,0,1,1,0,0,2,
10305,臺南市南 區,永寧里,1,0,1,5,4,1,3,1,
10305,臺南市南 區,田寮里,1,0,1,2,0,2,1,0,
10305,臺南市南 區,白雪里,1,1,0,0,0,0,1,0,
10305,臺南市南 區,省躬里,1,1,0,0,0,0,2,0,
10305,臺南市南 區,竹溪里,1,1,0,3,2,1,2,0,
10305,臺南市南 區,興農里,1,1,0,0,0,0,3,0,
10305,臺南市南 區,荔宅里,0,0,0,0,0,0,1,0,
10305,臺南市南 區,郡南里,1,1,0,3,1,2,0,1,
10305,臺南市南 區,金華里,4,3,1,1,0,1,7,0,
10305,臺南市南 區,開南里,1,1,0,4,2,2,6,3,
10305,臺南市南 區,鯤鯓里,4,2,2,4,3,1,1,0,
10305,臺南市北 區,三德里,0,0,0,2,0,2,1,0,
10305,臺南市北 區,中樓里,0,0,0,1,0,1,0,1,
